name,site,subtypes,category,type,phone number,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,latitude,longitude,full_address,city,state,area_service,rating,reviews,reviews_link,photos_count,working_hours,verified,location_link,place_id,email_1,email_1.emails_validator.status,facebook,instagram,logo,primary_color,secondary_color,slug
Shane's Air Conditioning,,Air conditioning contractor,Air conditioning contractor,Air conditioning contractor,,,,29.8395874,-90.9542833,"2684 LA-1, Labadieville, LA 70372",Labadieville,Louisiana,False,,,,1.0,,False,"https://www.google.com/maps/place/Shane%27s+Air+Conditioning/@29.8395874,-90.9542833,14z/data=!4m8!1m2!2m1!1sShane%27s+Air+Conditioning!3m4!1s0x8621410f6e7e5613:0x860f015af6c4cf74!8m2!3d29.8395874!4d-90.9542833",ChIJE1Z-bg9BIYYRdM_E9loBD4Y,,,,,,,,shanesairconditioning
D A Randall Services,,Plumber,Plumber,Plumber,+1 318-535-7015,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,32.1632079,-91.720681,"Winnsboro, LA 71295",Winnsboro,Louisiana,False,1.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJFUA5WYcFL4YRx-B095_szEs&q=plumber,+71378,+Wisner,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/D+A+Randall+Services/@32.163207899999996,-91.720681,14z/data=!4m8!1m2!2m1!1sD+A+Randall+Services!3m4!1s0x862f058759394015:0x4bccec9ff774e0c7!8m2!3d32.163207899999996!4d-91.720681",ChIJFUA5WYcFL4YRx-B095_szEs,,,,,,,,darandallservices
S & E Plumbing,,"Plumber, Service establishment",Plumber,Plumber,+1 601-529-7530,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,32.6774381,-91.3578735,,Pioneer,LA,True,,,,4.0,"{""Sunday"": ""Closed"", ""Monday"": ""6AM-8PM"", ""Tuesday"": ""6AM-8PM"", ""Wednesday"": ""6AM-8PM"", ""Thursday"": ""6AM-8PM"", ""Friday"": ""6AM-8PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/S+%26+E+Plumbing/@32.677438099999996,-91.3578735,14z/data=!4m8!1m2!2m1!1sS+%26+E+Plumbing!3m4!1s0x86290195505b82f3:0x1a099212d8834c46!8m2!3d32.677438099999996!4d-91.3578735",ChIJ84JbUJUBKYYRRkyD2BKSCRo,,,,,https://lh3.googleusercontent.com/-tUF2s2m27TI/AAAAAAAAAAI/AAAAAAAAAAA/8c5S1nq3PYg/s256/photo.jpg,#f0f0ef,#7f6b69,seplumbing
Coco's Plumbing,,Plumber,Plumber,Plumber,+1 318-729-2781,AT&T Mobility LLC,mobile,31.033557,-91.9710786,"343 Michael Dr, Moreauville, LA 71355",Moreauville,Louisiana,False,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJyf7aUzwFJYYRDnqPv6tR7bI&q=plumber,+71401,+Aimwell,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/Coco%27s+Plumbing/@31.033557,-91.9710786,14z/data=!4m8!1m2!2m1!1sCoco%27s+Plumbing!3m4!1s0x8625053c53dafec9:0xb2ed51abbf8f7a0e!8m2!3d31.033557!4d-91.9710786",ChIJyf7aUzwFJYYRDnqPv6tR7bI,,,,,,,,cocosplumbing
Mark Brown Plumbing,,Plumber,Plumber,Plumber,+1 318-448-7199,,mobile,31.3022911,-92.5815278,"126 Cooper Rd, Alexandria, LA 71303",Alexandria,Louisiana,False,3.8,6.0,"https://search.google.com/local/reviews?placeid=ChIJgVwdFx63OoYRiuykE4-I4W0&q=plumber,+71409,+Boyce,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-3PM"", ""Tuesday"": ""7AM-3PM"", ""Wednesday"": ""7AM-3PM"", ""Thursday"": ""7AM-3PM"", ""Friday"": ""7AM-3PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Mark+Brown+Plumbing/@31.302291099999998,-92.58152779999999,14z/data=!4m8!1m2!2m1!1sMark+Brown+Plumbing!3m4!1s0x863ab71e171d5c81:0x6de1888f13a4ec8a!8m2!3d31.302291099999998!4d-92.58152779999999",ChIJgVwdFx63OoYRiuykE4-I4W0,,,,,https://lh5.googleusercontent.com/-Q_N5qUhU9r4/AAAAAAAAAAI/AAAAAAAAAAA/XyMu-83OQ1M/s256/photo.jpg,#4374e0,#9fc2fe,markbrownplumbing
Allstar Plumbing,,Plumber,Plumber,Plumber,+1 318-794-1890,,mobile,31.3022066,-92.5605533,"100 Robinson Rd, Alexandria, LA 71303",Alexandria,Louisiana,False,,,,1.0,,False,"https://www.google.com/maps/place/Allstar+Plumbing/@31.302206599999998,-92.5605533,14z/data=!4m8!1m2!2m1!1sAllstar+Plumbing!3m4!1s0x863ab6eda8c7a817:0x5dd19e7ac9f3ea3c!8m2!3d31.302206599999998!4d-92.5605533",ChIJF6jHqO22OoYRPOrzyXqe0V0,allstarplumbing@att.net,RECEIVING,https://www.facebook.com/allstarplumbin/posts/840774141234624/,,,,,allstarplumbing
Top of the Line Sewer Services,,Plumber,Plumber,Plumber,+1 318-729-3903,,mobile,31.3112936,-92.4451371,"Alexandria, LA 71301",Alexandria,Louisiana,False,,,,1.0,,False,"https://www.google.com/maps/place/Top+of+the+Line+Sewer+Services/@31.3112936,-92.4451371,14z/data=!4m8!1m2!2m1!1sTop+of+the+Line+Sewer+Services!3m4!1s0x863ab53bffffffff:0x32bf482f8eadd2ee!8m2!3d31.3112936!4d-92.4451371",ChIJ_____zu1OoYR7tKtji9IvzI,,,,,,,,topofthelinesewerservices
"Connie's Plumbing & Supply, LLC",,"Plumber, Septic system service",Plumber,Plumber,+1 318-377-5565,CELLCO PARTNERSHIP DBA VERIZON,mobile,32.5702329,-93.2958994,"11112 US-371, Sibley, LA 71073",Sibley,Louisiana,False,3.5,31.0,"https://search.google.com/local/reviews?placeid=ChIJyyG3VJwRMYYRGY0Jh2Doa_Q&q=plumber,+71410,+Calvin,+LA,+US&authuser=0&hl=en&gl=US",28.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Connie%27s+Plumbing+%26+Supply%2C+LLC/@32.5702329,-93.2958994,14z/data=!4m8!1m2!2m1!1sConnie%27s+Plumbing+%26+Supply%2C+LLC!3m4!1s0x8631119c54b721cb:0xf46be86087098d19!8m2!3d32.5702329!4d-93.2958994",ChIJyyG3VJwRMYYRGY0Jh2Doa_Q,,,,,https://lh6.googleusercontent.com/-J4me7_pftxQ/AAAAAAAAAAI/AAAAAAAAAAA/cgVZnZ05Zmg/s256/photo.jpg,#90aaaf,#1c2227,conniesplumbingsupplyllc
CLS Sewer System,,Plumber,Plumber,Plumber,+1 318-791-1889,,mobile,32.1051567,-92.0779129,"Columbia, LA 71418",Columbia,Louisiana,False,2.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJEQ4OwnC5L4YRKNAPJpduTmc&q=plumber,+71415,+Clarks,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/CLS+Sewer+System/@32.1051567,-92.0779129,14z/data=!4m8!1m2!2m1!1sCLS+Sewer+System!3m4!1s0x862fb970c20e0e11:0x674e6e97260fd028!8m2!3d32.1051567!4d-92.0779129",ChIJEQ4OwnC5L4YRKNAPJpduTmc,,,,,,,,clssewersystem
B P Plumbing,,Plumber,Plumber,Plumber,+1 318-805-6555,,mobile,32.5079049,-92.345641,"498 Calhoun Barn Rd, Calhoun, LA 71225",Calhoun,Louisiana,False,4.2,11.0,"https://search.google.com/local/reviews?placeid=ChIJwcvItGQvLoYRo-w27IcPCvU&q=plumber,+71415,+Clarks,+LA,+US&authuser=0&hl=en&gl=US",,,False,"https://www.google.com/maps/place/B+P+Plumbing/@32.5079049,-92.345641,14z/data=!4m8!1m2!2m1!1sB+P+Plumbing!3m4!1s0x862e2f64b4c8cbc1:0xf50a0f87ec36eca3!8m2!3d32.5079049!4d-92.345641",ChIJwcvItGQvLoYRo-w27IcPCvU,,,,,,,,bpplumbing
Killins Contracting Services,,"Plumber, Service establishment, Handyman/Handywoman/Handyperson",Handyman/Handywoman/Handyperson,Plumber,+1 318-307-0765,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.9373736,-91.40087,,Weyanoke,LA,True,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJYwNZtSg4LoYR-B8HsxPWk8g&q=plumber,+71416,+Cloutierville,+LA,+US&authuser=0&hl=en&gl=US",9.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM""}",True,"https://www.google.com/maps/place/Killins+Contracting+Services/@30.937373599999997,-91.40087,14z/data=!4m8!1m2!2m1!1sKillins+Contracting+Services!3m4!1s0x862e3828b5590363:0xc893d613b3071ff8!8m2!3d30.937373599999997!4d-91.40087",ChIJYwNZtSg4LoYR-B8HsxPWk8g,,,,,https://lh3.googleusercontent.com/-XS24t-2jYzk/AAAAAAAAAAI/AAAAAAAAAAA/06_6Agy8GBQ/s256/photo.jpg,#eaebdd,#80938f,killinscontractingservices
Armand's Air Conditioning & Electrical,,HVAC contractor,HVAC contractor,HVAC contractor,+1 318-452-3268,MTPCS LLC (Cellular One),mobile,31.1550689,-92.1408302,"3511 LA-1, Marksville, LA 71351",Marksville,Louisiana,False,5.0,168.0,"https://search.google.com/local/reviews?placeid=ChIJdc8ZLG0VJYYRvhBJqMNUyco&q=plumber,+71416,+Cloutierville,+LA,+US&authuser=0&hl=en&gl=US",4.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Armand%27s+Air+Conditioning+%26+Electrical/@31.1550689,-92.1408302,14z/data=!4m8!1m2!2m1!1sArmand%27s+Air+Conditioning+%26+Electrical!3m4!1s0x8625156d2c19cf75:0xcac954c3a84910be!8m2!3d31.1550689!4d-92.1408302",ChIJdc8ZLG0VJYYRvhBJqMNUyco,,,,,https://lh4.googleusercontent.com/-c9sRYzGVykg/AAAAAAAAAAI/AAAAAAAAAAA/Bc3K-lej1ZE/s256/photo.jpg,#4374e0,#9fc2fe,armandsairconditioningelectrical
Hendry Electrical Services,,"Plumber, HVAC contractor, Electrician",Electrician,Plumber,+1 318-498-1617,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,31.7204485,-92.0806697,"149 Sugar Cane Rd, Jena, LA 71342",Jena,Louisiana,False,4.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJS16gYt6NL4YRv6JVkpFYBRs&q=plumber,+71425,+Enterprise,+LA,+US&authuser=0&hl=en&gl=US",2.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Hendry+Electrical+Services/@31.7204485,-92.0806697,14z/data=!4m8!1m2!2m1!1sHendry+Electrical+Services!3m4!1s0x862f8dde62a05e4b:0x1b0558919255a2bf!8m2!3d31.7204485!4d-92.0806697",ChIJS16gYt6NL4YRv6JVkpFYBRs,,,,,https://lh3.googleusercontent.com/-z8wPEtU-3Eg/AAAAAAAAAAI/AAAAAAAAAAA/YMJR-1cPsi0/s256/photo.jpg,#4374e0,#9fc2fe,hendryelectricalservices
southern plumbing solutions llc,,Plumber,Plumber,Plumber,+1 318-344-5665,"ELISKA WIRELESS VENTURES SUBSIDIARY I, LLC",mobile,32.6556245,-93.6794777,"225 Danielle Drive, Benton, LA 71006",Benton,Louisiana,False,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJH2qfLus1MYYRYuPp52ULrnA&q=plumber,+71426,+Fisher,+LA,+US&authuser=0&hl=en&gl=US",2.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/southern+plumbing+solutions+llc/@32.6556245,-93.67947769999999,14z/data=!4m8!1m2!2m1!1ssouthern+plumbing+solutions+llc!3m4!1s0x863135eb2e9f6a1f:0x70ae0b65e7e9e362!8m2!3d32.6556245!4d-93.67947769999999",ChIJH2qfLus1MYYRYuPp52ULrnA,,,,,https://lh5.googleusercontent.com/-dxQsSkejV6o/AAAAAAAAAAI/AAAAAAAAAAA/ovwN17mcjSQ/s256/photo.jpg,#4374e0,#9fc2fe,southernplumbingsolutionsllc
Matthew Vidrine Plumbing Services,,Plumber,Plumber,Plumber,+1 337-546-6383,,mobile,30.5026205,-92.4148484,"920 N C C Duson St, Eunice, LA 70535",Eunice,Louisiana,False,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJT2OE2Ya1JIYRe9FZDiYc_SU&q=plumber,+71428,+Flora,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/Matthew+Vidrine+Plumbing+Services/@30.5026205,-92.4148484,14z/data=!4m8!1m2!2m1!1sMatthew+Vidrine+Plumbing+Services!3m4!1s0x8624b586d984634f:0x25fd1c260e59d17b!8m2!3d30.5026205!4d-92.4148484",ChIJT2OE2Ya1JIYRe9FZDiYc_SU,,,,,,,,matthewvidrineplumbingservices
Tony James Plumbing Inc,,Plumber,Plumber,Plumber,+1 502-863-2081,,mobile,38.2091505,-84.5504541,"618 E Main St, Georgetown, KY 40324",Georgetown,Kentucky,False,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJTfSV-mw_QogRnSQqX77849g&q=plumber,+71432,+Georgetown,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/Tony+James+Plumbing+Inc/@38.2091505,-84.5504541,14z/data=!4m8!1m2!2m1!1sTony+James+Plumbing+Inc!3m4!1s0x88423f6cfa95f44d:0xd8e3fcbe5f2a249d!8m2!3d38.2091505!4d-84.5504541",ChIJTfSV-mw_QogRnSQqX77849g,,,,,,,,tonyjamesplumbinginc
KY Plumber,,Plumber,Plumber,Plumber,+1 859-494-1167,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,38.213813,-84.592568,"114 Raes Creek Ct, Georgetown, KY 40324",Georgetown,Kentucky,False,4.9,89.0,"https://search.google.com/local/reviews?placeid=ChIJNejDJag9QogRsjSTBM3EGz4&q=plumber,+71432,+Georgetown,+LA,+US&authuser=0&hl=en&gl=US",2.0,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-4:30PM"", ""Tuesday"": ""8:30AM-4:30PM"", ""Wednesday"": ""8:30AM-4:30PM"", ""Thursday"": ""8:30AM-4:30PM"", ""Friday"": ""8:30AM-4:30PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/KY+Plumber/@38.213813,-84.592568,14z/data=!4m8!1m2!2m1!1sKY+Plumber!3m4!1s0x88423da825c3e835:0x3e1bc4cd049334b2!8m2!3d38.213813!4d-84.592568",ChIJNejDJag9QogRsjSTBM3EGz4,,,,,https://lh6.googleusercontent.com/-jN449plmUV8/AAAAAAAAAAI/AAAAAAAAAAA/iMA1n4484_0/s256/photo.jpg,#4374e0,#9fc2fe,kyplumber
Platinum Plumbing,,"Plumber, Service establishment",Plumber,Plumber,+1 337-257-5619,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,33.6873186,-87.7880665,,Fayette,AL,True,4.9,33.0,"https://search.google.com/local/reviews?placeid=ChIJ2R4CNpBhI4YRhGUSPbqXD3k&q=plumber,+71434,+Gorum,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Platinum+Plumbing/@33.6873186,-87.7880665,14z/data=!4m8!1m2!2m1!1sPlatinum+Plumbing!3m4!1s0x8623619036021ed9:0x790f97ba3d126584!8m2!3d33.6873186!4d-87.7880665",ChIJ2R4CNpBhI4YRhGUSPbqXD3k,support@platinumfullserviceplumbing.com,RECEIVING,https://www.facebook.com/platinumfullserviceplumbing/,,https://lh3.googleusercontent.com/-RV2ZlDCcY94/AAAAAAAAAAI/AAAAAAAAAAA/zqOkdIjdf3E/s256/photo.jpg,#649fa4,#161717,platinumplumbing
Hineston,,,,,,,,31.1435182,-92.7587591,Louisiana 71424,Hineston,Louisiana,False,,,,3.0,,,"https://www.google.com/maps/place/Hineston/@31.1435182,-92.75875909999999,14z/data=!4m8!1m2!2m1!1sHineston!3m4!1s0x863ac1f53a6bcc07:0x915dd973d98bf23f!8m2!3d31.1435182!4d-92.75875909999999",ChIJB8xrOvXBOoYRP_KL2XPZXZE,,,,,,,,hineston
B J's Plumbing,,"Plumber, Service establishment",Plumber,Plumber,+1 337-319-5458,"NEW CINGULAR WIRELESS PCS, LLC",mobile,30.9373736,-91.40087,,Weyanoke,LA,True,3.8,4.0,"https://search.google.com/local/reviews?placeid=ChIJYZdS_um8JIYREP1RqQGbg38&q=plumber,+71438,+Hineston,+LA,+US&authuser=0&hl=en&gl=US",2.0,,True,"https://www.google.com/maps/place/B+J%27s+Plumbing/@30.937373599999997,-91.40087,14z/data=!4m8!1m2!2m1!1sB+J%27s+Plumbing!3m4!1s0x8624bce9fe529761:0x7f839b01a951fd10!8m2!3d30.937373599999997!4d-91.40087",ChIJYZdS_um8JIYREP1RqQGbg38,,,,,https://lh4.googleusercontent.com/-FTf1gyiqIgo/AAAAAAAAAAI/AAAAAAAAAAA/Siu5pO-6EdU/s256/photo.jpg,#c7aea3,#312e2d,bjsplumbing
"Pintail Plumbing, LLC",,"Plumber, Service establishment",Plumber,Plumber,+1 337-526-5511,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2054214,-93.2561485,,Lake Charles,LA,True,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJa7KtCOl7PIYRSq_vxs503gA&q=plumber,+71438,+Hineston,+LA,+US&authuser=0&hl=en&gl=US",2.0,"{""Sunday"": ""Closed"", ""Monday"": ""7:30AM-3:30PM"", ""Tuesday"": ""7:30AM-3:30PM"", ""Wednesday"": ""7:30AM-3:30PM"", ""Thursday"": ""7:30AM-3:30PM"", ""Friday"": ""7:30AM-3:30PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Pintail+Plumbing%2C+LLC/@30.2054214,-93.2561485,14z/data=!4m8!1m2!2m1!1sPintail+Plumbing%2C+LLC!3m4!1s0x863c7be908adb26b:0xde74cec6efaf4a!8m2!3d30.2054214!4d-93.2561485",ChIJa7KtCOl7PIYRSq_vxs503gA,,,,,https://lh5.googleusercontent.com/-WmNrQcORdO4/AAAAAAAAAAI/AAAAAAAAAAA/DQzAzxfm5RQ/s256/photo.jpg,#4374e0,#9fc2fe,pintailplumbingllc
CLOTEAUX SERVICES LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 337-347-0896,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,46.423669,-129.9427086,,,,True,,,,1.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/CLOTEAUX+SERVICES+LLC/@46.423669,-129.9427086,14z/data=!4m8!1m2!2m1!1sCLOTEAUX+SERVICES+LLC!3m4!1s0x261b4de176ded513:0x3d5e18409d5ec5d5!8m2!3d46.423669!4d-129.9427086",ChIJE9XeduFNGyYR1cVenUAYXj0,,,,,https://lh5.googleusercontent.com/-EUC8pAu_Lcs/AAAAAAAAAAI/AAAAAAAAAAA/tNacczNo3A4/s256/photo.jpg,#4374e0,#9fc2fe,cloteauxservicesllc
S and O Plumbing Repairs,,"Plumber, Service establishment",Plumber,Plumber,+1 225-939-2563,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.6076745,-91.031017,,Central,LA,True,5.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJG97VlG4zJE8RVkU5WAPF4Gk&q=plumber,+71438,+Hineston,+LA,+US&authuser=0&hl=en&gl=US",16.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/S+and+O+Plumbing+Repairs/@30.607674499999998,-91.03101699999999,14z/data=!4m8!1m2!2m1!1sS+and+O+Plumbing+Repairs!3m4!1s0x4f24336e94d5de1b:0x69e0c50358394556!8m2!3d30.607674499999998!4d-91.03101699999999",ChIJG97VlG4zJE8RVkU5WAPF4Gk,,,,,https://lh6.googleusercontent.com/-eJVLhxbCVCo/AAAAAAAAAAI/AAAAAAAAAAA/wcCFe7VuhNM/s256/photo.jpg,#294178,#f2f3f4,sandoplumbingrepairs
Fontenot's Plumbing,,Plumber,Plumber,Plumber,+1 337-692-4679,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.4889263,-92.1145983,"3306 LA-357, Opelousas, LA 70570",Opelousas,Louisiana,False,4.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJG4Ni7yKVJIYRVNeUgMIeg30&q=plumber,+71438,+Hineston,+LA,+US&authuser=0&hl=en&gl=US",6.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Fontenot%27s+Plumbing/@30.4889263,-92.1145983,14z/data=!4m8!1m2!2m1!1sFontenot%27s+Plumbing!3m4!1s0x86249522ef62831b:0x7d831ec28094d754!8m2!3d30.4889263!4d-92.1145983",ChIJG4Ni7yKVJIYRVNeUgMIeg30,,,,,https://lh5.googleusercontent.com/-5pwu9xRARBU/AAAAAAAAAAI/AAAAAAAAAAA/BBoy2PzEuHI/s256/photo.jpg,#c5c6c7,#5e5f64,fontenotsplumbing
Backflow HD,,"Plumber, Service establishment",Plumber,Plumber,+1 337-401-2773,,mobile,30.9373736,-91.40087,,Weyanoke,LA,True,,,,1.0,"{""Sunday"": ""Closed"", ""Monday"": ""7:30AM-5AM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Backflow+HD/@30.937373599999997,-91.40087,14z/data=!4m8!1m2!2m1!1sBackflow+HD!3m4!1s0x4e2c70094ba4e301:0x101c640c61b3cd46!8m2!3d30.937373599999997!4d-91.40087",ChIJAeOkSwlwLE4RRs2zYQxkHBA,,,,,https://lh3.googleusercontent.com/-VAeUHL4WN4w/AAAAAAAAAAI/AAAAAAAAAAA/hvn5MHtnqdY/s256/photo.jpg,#4374e0,#9fc2fe,backflowhd
Dependable Drain Cleaning And Plumbing Repairs LLC,,Plumber,Plumber,Plumber,+1 337-853-1558,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2111441,-93.2157455,"2201 Hodges St, Lake Charles, LA 70601",Lake Charles,Louisiana,False,4.9,153.0,"https://search.google.com/local/reviews?placeid=ChIJ5YMvF9qHO4YR33Nfds2KcWs&q=plumber,+71439,+Hornbeck,+LA,+US&authuser=0&hl=en&gl=US",70.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Dependable+Drain+Cleaning+And+Plumbing+Repairs+LLC/@30.2111441,-93.2157455,14z/data=!4m8!1m2!2m1!1sDependable+Drain+Cleaning+And+Plumbing+Repairs+LLC!3m4!1s0x863b87da172f83e5:0x6b718acd765f73df!8m2!3d30.2111441!4d-93.2157455",ChIJ5YMvF9qHO4YR33Nfds2KcWs,,,,,https://lh6.googleusercontent.com/-KKkKTle7CnU/AAAAAAAAAAI/AAAAAAAAAAA/YBrx-E2FJYM/s256/photo.jpg,#4374e0,#9fc2fe,dependabledraincleaningandplumbingrepairsllc
West Louisiana Heating & Air,,"HVAC contractor, Air conditioning repair service, Service establishment",HVAC contractor,HVAC contractor,+1 337-353-7770,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,31.5038534,-93.3661544,,Florien,LA,True,5.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJr9TQSDgTOoYRFd9TMzCI_tM&q=plumber,+71439,+Hornbeck,+LA,+US&authuser=0&hl=en&gl=US",24.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/West+Louisiana+Heating+%26+Air/@31.503853399999997,-93.3661544,14z/data=!4m8!1m2!2m1!1sWest+Louisiana+Heating+%26+Air!3m4!1s0x863a133848d0d4af:0xd3fe88303353df15!8m2!3d31.503853399999997!4d-93.3661544",ChIJr9TQSDgTOoYRFd9TMzCI_tM,,,,,https://lh5.googleusercontent.com/-s7L3-Tn8DKM/AAAAAAAAAAI/AAAAAAAAAAA/bOzdZPG_69s/s256/photo.jpg,#151416,#52555a,westlouisianaheatingair
Blake Bowling Septic Service & Pumping LLC,,"Septic system service, Service establishment",Septic system service,Septic system service,+1 318-508-1919,MTPCS LLC (Cellular One),mobile,31.3525075,-93.3531425,,Hornbeck,LA,True,5.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJgzESLlgaOoYRnpXJhFtCQzk&q=plumber,+71439,+Hornbeck,+LA,+US&authuser=0&hl=en&gl=US",6.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM""}",True,"https://www.google.com/maps/place/Blake+Bowling+Septic+Service+%26+Pumping+LLC/@31.352507499999998,-93.35314249999999,14z/data=!4m8!1m2!2m1!1sBlake+Bowling+Septic+Service+%26+Pumping+LLC!3m4!1s0x863a1a582e123183:0x3943425b84c9959e!8m2!3d31.352507499999998!4d-93.35314249999999",ChIJgzESLlgaOoYRnpXJhFtCQzk,,,,,https://lh3.googleusercontent.com/-Z4wL1Zr6AFQ/AAAAAAAAAAI/AAAAAAAAAAA/jTvkUKMl6YA/s256/photo.jpg,#393939,#f5f5f5,blakebowlingsepticservicepumpingllc
